originalTitle,rating,startYear,runtimeMinutes,awardWins,numVotes,totalImages,totalVideos,totalCredits,titleType,AwNmExWins,canHaveEpisodes,isAdult,numRegions,countryOfOrigin,genres,ratingMean,ReviewsTotal
Ford Transit,"(7, 8]",2003,80,0.0,4.912654885736052,0.6931471805599453,0.0,8,movie,0.0,False,False,3,['NL'],Documentary,7.5,2.4849066497880004
Brainstrain,"(6, 7]",1990,40,0.0,1.791759469228055,0.6931471805599453,0.0,25,tvEpisode,0.0,False,False,1,['GB'],Comedy,6.5,0.6931471805599453
Sex Games,"(7, 8]",1997,44,0.0,3.1354942159291497,0.6931471805599453,0.0,124,tvEpisode,0.0,False,False,1,['AU'],"Action,Crime,Drama",7.5,0.0
Lucan,"(7, 8]",1977,60,0.0,5.170483995038151,2.4849066497880004,0.0,217,tvSeries,0.0,True,False,6,['US'],Drama,7.5,2.302585092994046
Luteri Dulhan,"(7, 8]",2023,53,0.0,2.8903717578961645,1.6094379124341003,0.0,3,tvSeries,0.0,True,False,8,['IN'],Romance,7.5,0.0
"High Ham, Somerset","(8, 9]",2011,47,0.0,2.995732273553991,0.6931471805599453,0.0,55,tvEpisode,0.0,False,False,1,['GB'],"Documentary,History",8.5,0.0
La maison sous les arbres,"(5, 6]",1971,96,0.0,6.490723534502507,2.8903717578961645,0.0,69,movie,0.0,False,False,28,"['FR', 'IT']",Thriller,5.5,3.6635616461296463
Grandma's Day,"(7, 8]",1992,55,0.0,3.091042453358316,0.6931471805599453,0.0,27,tvEpisode,0.0,False,False,1,['US'],"Adventure,Animation,Family",7.5,0.0
113,"(8, 9]",2019,40,1.0986122886681098,3.8918202981106265,3.1354942159291497,0.0,4,tvSeries,1.0986122886681098,True,False,1,['NO'],"Adventure,Documentary",8.5,0.0
When Thieves Fall Out,"(7, 8]",1987,47,0.0,6.2285110035911835,0.6931471805599453,0.0,57,tvEpisode,0.0,False,False,1,['US'],"Crime,Drama,Mystery",7.5,2.833213344056216
Vengeance,"(8, 9]",1963,60,0.0,4.330733340286331,1.0986122886681098,0.0,39,tvEpisode,0.0,False,False,1,['US'],Western,8.5,0.6931471805599453
Operation: Rake-Off,"(7, 8]",1972,60,0.0,2.3978952727983707,0.0,0.0,35,tvEpisode,0.0,False,False,1,['US'],Drama,7.5,0.0
Action Kommandant,"(5, 6]",2016,90,0.0,2.0794415416798357,0.6931471805599453,0.0,20,movie,1.3862943611198906,False,False,4,"['ZA', 'LS']","Biography,Documentary",5.5,0.0
Pusher II,"(7, 8]",2004,100,1.3862943611198906,10.149253281886617,3.6109179126442243,1.0986122886681098,162,movie,2.772588722239781,False,False,24,"['DK', 'GB']","Action,Crime,Drama",7.5,4.574710978503383
Cindy Queen of Hell,"(7, 8]",2016,162,0.0,3.5553480614894135,2.0794415416798357,0.0,51,video,0.0,False,True,1,['US'],"Adult,Comedy,Horror",7.5,0.0
Affliction,"(6, 7]",1997,114,2.1972245773362196,9.88791695754517,3.784189633918261,0.6931471805599453,236,movie,2.995732273553991,False,False,29,"['US', 'CA', 'JP']","Drama,Mystery,Thriller",6.5,5.66988092298052
Charleys Tante,"(7, 8]",1934,91,0.0,2.6390573296152584,1.3862943611198906,0.0,25,movie,0.0,False,False,5,['DE'],Comedy,7.5,0.0
Lone Wolves,"(5, 6]",2019,80,1.3862943611198906,4.653960350157523,1.791759469228055,0.0,28,movie,0.6931471805599453,False,False,5,['ES'],"Drama,Thriller",5.5,0.6931471805599453
Thilia Thalia,"(5, 6]",1998,50,0.0,4.060443010546419,0.0,0.0,184,tvSeries,0.0,True,False,1,['FI'],"Comedy,Game-Show",5.5,0.6931471805599453
