originalTitle,rating,startYear,runtimeMinutes,awardWins,numVotes,totalImages,totalVideos,totalCredits,titleType,AwNmExWins,canHaveEpisodes,isRatable,isAdult,numRegions,countryOfOrigin,genres,ratingMean,ReviewsTotal,popularityIndex
Le tribunal des flagrants délires,"(8, 9]",0.7054794520547958,0.14210526315789473,0.0,0.07743839520903692,0.0,0.0,0.24890226227785198,tvMovie,0.0,False,True,False,0.0,['FR'],Comedy,0.8888888888888888,0.14686489111539536,0.0
Dyohwa,"(3, 4]",0.7465753424657535,0.20526315789473684,0.1390854521985406,0.03426703577033152,0.0,0.0,0.2196032765210674,movie,0.0,False,True,False,0.1140437169851399,['KR'],Drama,0.33333333333333326,0.0,0.0
The Pony Girls,"(5, 6]",0.6712328767123292,0.14385964912280702,0.0,0.08801629651537543,0.0,0.0,0.4001771790229123,movie,0.0,False,True,True,0.0,['US'],"Adult,Comedy",0.5555555555555555,0.0926614295597353,0.0
Double Blast,"(3, 4]",0.794520547945206,0.156140350877193,0.0,0.2714712537124645,0.23841253015696137,0.0,0.58241282562541,video,0.0,False,True,False,0.2577218083931565,['US'],"Action,Drama",0.33333333333333326,0.36201806772257106,0.0
Walk,"(6, 7]",0.9452054794520546,0.03333333333333333,0.2781709043970812,0.013027722371248884,0.23841253015696137,0.0,0.3687697767960738,short,0.287117705382262,False,True,False,0.0,['US'],"Drama,Short",0.6666666666666666,0.0,0.0
Woman in the Wind,"(7, 8]",0.7534246575342465,0.09649122807017545,0.1390854521985406,0.043171359438705426,0.0,0.0,0.23498647056679875,movie,0.143558852691131,False,True,False,0.1140437169851399,['US'],Drama,0.7777777777777777,0.0,0.0
Signs of a Struggle,"(6, 7]",0.9452054794520546,0.0736842105263158,0.0,0.09741629849010305,0.13460176233216656,0.0,0.37449620891613233,tvEpisode,0.0,False,True,False,0.0,['US'],"Documentary,Reality-TV",0.6666666666666666,0.0,0.0
The Plunge,"(5, 6]",0.9589041095890423,0.02280701754385965,0.3904622288161806,0.2869742594678375,0.08492425673851772,0.0,0.3361896349043223,short,0.45507079632399017,False,True,False,0.0,['GB'],"Comedy,Short",0.5555555555555555,0.0926614295597353,0.0
A Perfect Gentleman,"(6, 7]",0.34246575342465846,0.10526315789473685,0.0,0.10587464271210631,0.23841253015696137,0.0,0.3124610093090555,movie,0.0,False,True,False,0.4230464558640661,['US'],Comedy,0.6666666666666666,0.14686489111539536,0.0
Sessomatto,"(6, 7]",0.6506849315068504,0.17017543859649123,0.0,0.4090629575623168,0.4931853003725146,0.0,0.45458974708786615,movie,0.0,False,True,False,0.661362886698197,['IT'],Comedy,0.6666666666666666,0.37875015014255387,0.0
Karuma,"(5, 6]",0.6780821917808222,0.005263157894736842,0.0,0.05857988457052593,0.08492425673851772,0.0,0.0,short,0.0,False,True,False,0.2577218083931565,['JP'],"Animation,Short",0.5555555555555555,0.0926614295597353,0.0
Deal Me In,"(6, 7]",0.5,0.028070175438596492,0.0,0.07160760694177479,0.08492425673851772,0.0,0.3124610093090555,short,0.0,False,True,False,0.0,['US'],"Comedy,Short",0.6666666666666666,0.1853228591194706,0.0
Nar Al-Hob,"(5, 6]",0.6164383561643838,0.17543859649122806,0.0,0.15142680491138336,0.13460176233216656,0.0,0.3208064408585909,movie,0.0,False,True,False,0.2577218083931565,"['EG', 'LB', 'JO']","Crime,Mystery,Romance",0.5555555555555555,0.0,0.0
Queen Elizabeth II and Princess Margaret,"(8, 9]",0.9589041095890423,0.07017543859649122,0.0,0.013027722371248884,0.08492425673851772,0.0,0.3501054266153756,tvEpisode,0.0,False,True,False,0.0,['GB'],"Biography,Documentary,History",0.8888888888888888,0.0,0.0
Z1,"(6, 7]",0.9246575342465757,0.05789473684210526,0.1390854521985406,0.13018749151230072,0.13460176233216656,0.0,0.3953896909960942,short,0.143558852691131,False,True,False,0.0,['GB'],"Drama,Short",0.6666666666666666,0.0,0.0
The List,"(7, 8]",0.801369863013699,0.07894736842105263,0.0,0.5589163384034106,0.4579385492276457,0.0,0.6025835076979594,tvEpisode,0.0,False,True,False,0.0,['US'],"Adventure,Crime,Drama",0.7777777777777777,0.41915971755027537,0.0
Under Age,"(6, 7]",0.43150684931506866,0.16140350877192983,0.0,0.17918963921826822,0.2937896589504998,0.0,0.4373927992418458,movie,0.0,False,True,False,0.1949590218937863,['US'],"Crime,Drama",0.6666666666666666,0.14686489111539536,0.0
Jack + Jill,"(7, 8]",0.9041095890410968,0.014035087719298246,0.0,0.14904600215081173,0.13460176233216656,0.0,0.3565956196922838,short,0.0,False,True,False,0.0,['US'],"Action,Short,Thriller",0.7777777777777777,0.0926614295597353,0.0
Yi gai yun tian,"(5, 6]",0.7397260273972606,0.16140350877192983,0.0,0.3165494219100581,0.3233367868954791,0.12473792114200281,0.3853163658682749,movie,0.0,False,True,False,0.4230464558640661,['HK'],"Action,Comedy,Crime",0.5555555555555555,0.1853228591194706,0.0070928804485298706
Tribute To Swedish Car Maker Saab - Rally-Spec Skoda Vs Jet-Powered Flying Man,"(7, 8]",0.9178082191780828,0.10526315789473685,0.0,0.3342015422294138,0.08492425673851772,0.0,0.5190996720975501,tvEpisode,0.0,False,True,False,0.0,['GB'],"Adventure,Sport,Talk-Show",0.7777777777777777,0.0,0.0
Tainstvennyy uznik,"(6, 7]",0.7397260273972606,0.16140350877192983,0.0,0.07160760694177479,0.08492425673851772,0.0,0.43369626500790426,movie,0.0,False,True,False,0.0,['SUHH'],"Adventure,Drama",0.6666666666666666,0.0,0.0
Clouds of Memories,"(8, 9]",0.9246575342465757,0.026315789473684213,0.0,0.0,0.08492425673851772,0.0,0.43369626500790426,short,0.0,False,True,False,0.0,['TH'],"Drama,Family,Short",0.8888888888888888,0.0,0.0
The Frugal Gourmet,"(7, 8]",0.7191780821917817,0.09298245614035087,0.0,0.2874450846909462,0.16984851347703545,0.0,0.059200056091771924,tvSeries,0.4030206517073891,True,True,False,0.1140437169851399,['US'],Documentary,0.7777777777777777,0.23952632067513063,0.0
Second Chances,"(6, 7]",0.8219178082191796,0.18771929824561404,0.0,0.36655705753794776,0.21952601907068428,0.12473792114200281,0.6617835637897314,movie,0.0,False,True,False,0.5264750861319193,['US'],Drama,0.6666666666666666,0.2779842886792059,0.006691674850797817
Challenge,"(8, 9]",0.9315068493150687,0.07719298245614035,0.0,0.3739566605855008,0.08492425673851772,0.0,0.6953026497747233,tvEpisode,0.0,False,True,False,0.0,['US'],"Drama,History,War",0.8888888888888888,0.1853228591194706,0.0
Episode dated 15 October 2007,"(4, 5]",0.883561643835618,0.07017543859649122,0.0,0.19599510374115872,0.0,0.0,0.4670232387239791,tvEpisode,0.0,False,True,False,0.38991804378757255,['US'],"News,Talk-Show",0.4444444444444444,0.0,0.0
Corby Stories,"(4, 5]",0.9178082191780828,0.02280701754385965,0.0,0.06534452663751128,0.0,0.0,0.24890226227785198,short,0.0,False,True,False,0.0,['GB'],"Reality-TV,Short",0.4444444444444444,0.0,0.0
Dagdi Chawl 2,"(6, 7]",0.9863013698630141,0.2280701754385965,0.0,0.3606473221290588,0.1971880176585917,0.19770492742798718,0.5605803994522077,movie,0.143558852691131,False,True,False,0.2577218083931565,['IN'],"Crime,Drama",0.6666666666666666,0.1853228591194706,0.00937323417357687
La vuelta de El Coyote,"(4, 5]",0.8219178082191796,0.17543859649122806,0.22044522613053177,0.22979905392014352,0.13460176233216656,0.0,0.6460510745934062,movie,0.0,False,True,False,0.1949590218937863,['ES'],"Adventure,Western",0.4444444444444444,0.0926614295597353,0.0
Bd. Voltaire,"(8, 9]",0.9520547945205493,0.1929824561403509,0.22044522613053177,0.1581914469783687,0.5654436613805602,0.0,0.3953896909960942,movie,0.22753539816199508,False,True,False,0.2577218083931565,['FR'],Drama,0.8888888888888888,0.37875015014255387,0.0
Turkey Bowl,"(5, 6]",0.9109589041095898,0.10877192982456141,0.0,0.26437509518633395,0.08492425673851772,0.0,0.4093054827071474,movie,0.143558852691131,False,True,False,0.1140437169851399,['US'],"Comedy,Sport",0.5555555555555555,0.3936190360618143,0.0
Ne Münasebet,"(5, 6]",0.9383561643835616,0.2105263157894737,0.0,0.22600008136985592,0.5642245487942189,0.0,0.6578049714790583,tvSeries,0.0,True,True,False,0.0,['TR'],"Comedy,Romance",0.5555555555555555,0.0,0.0
Tak ne byvaet,"(5, 6]",0.801369863013699,0.005263157894736842,0.0,0.06534452663751128,0.30445027580920203,0.0,0.24890226227785198,short,0.0,False,True,False,0.30900273887892615,['RU'],"Animation,Short",0.5555555555555555,0.0,0.0
Alles in Ordnung?,"(8, 9]",0.8767123287671232,0.09298245614035087,0.0,0.22099785767025967,0.08492425673851772,0.0,0.429903706236919,tvSeries,0.0,True,True,False,0.1140437169851399,['DE'],Comedy,0.8888888888888888,0.0,0.0
Yak daiyin wa rak kan,"(6, 7]",0.9041095890410968,0.16140350877192983,0.0,0.09284692034085743,0.46908439366729493,0.0,0.23498647056679875,movie,0.0,False,True,False,0.2577218083931565,['TH'],Romance,0.6666666666666666,0.0,0.0
Pony Express Days,"(5, 6]",0.4246575342465757,0.03508771929824561,0.0,0.31105070836853366,0.16984851347703545,0.0,0.46401271344186623,short,0.0,False,True,False,0.1140437169851399,['US'],"Drama,Short,Western",0.5555555555555555,0.2937297822307907,0.0
Bébé apache,"(7, 8]",0.2191780821917817,0.021052631578947368,0.0,0.12060975464774229,0.0,0.0,0.20240632867504707,short,0.0,False,True,False,0.1140437169851399,['FR'],"Comedy,Short",0.7777777777777777,0.0926614295597353,0.0
This Is Your Life,"(6, 7]",0.49315068493150704,0.052631578947368425,0.2781709043970812,0.3358062659283989,0.4549861219301465,0.0,0.9588716398003321,tvSeries,0.22753539816199508,True,True,False,0.0,['US'],"Biography,Family,Reality-TV",0.6666666666666666,0.2601335203594169,0.0
Miss Lonely Hearts,"(4, 5]",0.40410958904109684,0.017543859649122806,0.0,0.03426703577033152,0.23841253015696137,0.0,0.2732930445786087,short,0.0,False,True,False,0.0,['US'],"Comedy,Musical,Short",0.4444444444444444,0.14686489111539536,0.0
Beautiful Brazil,"(6, 7]",0.5068493150684947,0.014035087719298246,0.0,0.21784794367473484,0.08492425673851772,0.0,0.16040322042929547,short,0.0,False,True,False,0.0,['US'],"Documentary,Short",0.6666666666666666,0.1853228591194706,0.0
Rumpole and the Bright Seraphim,"(8, 9]",0.7465753424657535,0.0912280701754386,0.0,0.22696595369959496,0.08492425673851772,0.12473792114200281,0.47286422973835096,tvEpisode,0.0,False,True,False,0.0,['GB'],"Crime,Drama,Mystery",0.8888888888888888,0.14686489111539536,0.002137166949039896
The Game,"(7, 8]",0.6849315068493151,0.07017543859649122,0.0,0.3024614378477415,0.28211227439710945,0.0,0.4990062210785402,tvEpisode,0.0,False,True,False,0.0,['US'],"Action,Crime,Drama",0.7777777777777777,0.2151531766071757,0.0
Blood Money,"(5, 6]",0.6986301369863028,0.10877192982456141,0.0,0.15599618306062898,0.08492425673851772,0.0,0.46401271344186623,movie,0.0,False,True,False,0.1949590218937863,['AU'],"Crime,Drama",0.5555555555555555,0.14686489111539536,0.0
Oranges amères,"(6, 7]",0.8082191780821919,0.15789473684210525,0.1390854521985406,0.1098061845585431,0.13460176233216656,0.0,0.429903706236919,movie,0.0,False,True,False,0.0,"['IT', 'FR']",Drama,0.6666666666666666,0.14686489111539536,0.0
Aftershock: Part 1,"(8, 9]",0.8630136986301373,0.04035087719298246,0.0,0.3806044375834391,0.08492425673851772,0.0,0.6025835076979594,tvEpisode,0.0,False,True,False,0.0,['US'],"Action,Adventure,Animation",0.8888888888888888,0.0926614295597353,0.0
Hårda viljor,"(5, 6]",0.3082191780821919,0.16140350877192983,0.0,0.10175124400923133,0.08492425673851772,0.0,0.3208064408585909,movie,0.0,False,True,False,0.30900273887892615,['SE'],Comedy,0.5555555555555555,0.0,0.0
Dosuni,"(6, 7]",0.582191780821919,0.16140350877192983,0.0,0.05857988457052593,0.08492425673851772,0.0,0.24890226227785198,movie,0.0,False,True,False,0.1949590218937863,['KR'],Drama,0.6666666666666666,0.14686489111539536,0.0
Meigui xingzhe,"(8, 9]",0.9794520547945211,0.09298245614035087,0.0,0.16241797309973374,0.08492425673851772,0.0,0.3687697767960738,tvSeries,0.0,True,True,False,0.2577218083931565,['CN'],"Action,Drama",0.8888888888888888,0.0,0.0
Satarupa,"(7, 8]",0.7602739726027412,0.23508771929824562,0.0,0.06534452663751128,0.16984851347703545,0.0,0.3361896349043223,movie,0.0,False,True,False,0.0,['IN'],Drama,0.7777777777777777,0.0,0.0
Regn,"(5, 6]",0.6643835616438363,0.04736842105263158,0.0,0.13315316102899846,0.08492425673851772,0.0,0.28411320153075126,short,0.0,False,True,False,0.1140437169851399,['NO'],"Drama,Short",0.5555555555555555,0.0,0.0
The Tennis Lesson,"(7, 8]",0.6712328767123292,0.015789473684210527,0.0,0.12060975464774229,0.08492425673851772,0.0,0.24890226227785198,short,0.0,False,True,False,0.0,['US'],"Comedy,Short,Sport",0.7777777777777777,0.2151531766071757,0.0
Red Rain,"(6, 7]",0.8082191780821919,0.02280701754385965,0.0,0.18086321685623288,0.08492425673851772,0.0,0.2732930445786087,short,0.0,False,True,False,0.0,['NL'],"Short,Thriller",0.6666666666666666,0.0,0.0
Trail Tales,"(7, 8]",0.9520547945205493,0.07543859649122807,0.0,0.10587464271210631,0.0,0.0,0.3361896349043223,tvEpisode,0.0,False,True,False,0.0,['US'],Reality-TV,0.7777777777777777,0.0,0.0
Unreal News Reel No. 2,"(5, 6]",0.31506849315068486,0.012280701754385965,0.0,0.14407322032887457,0.40380528699649965,0.0,0.10120316433752355,short,0.0,False,True,False,0.0,['US'],"Comedy,Short",0.5555555555555555,0.0926614295597353,0.0
Episode #1.3,"(7, 8]",0.8424657534246585,0.07017543859649122,0.0,0.02431284880019438,0.0,0.0,0.44099805163266914,tvEpisode,0.0,False,True,False,0.38991804378757255,['GB'],"Crime,Drama,Thriller",0.7777777777777777,0.0,0.0
Lady Feet,"(7, 8]",0.8904109589041109,0.05087719298245614,0.22044522613053177,0.05122629998801717,0.0,0.0,0.4178965077600265,short,0.0,False,True,False,0.0,['US'],"Drama,Short",0.7777777777777777,0.0,0.0
Tödliches Alibi,"(5, 6]",0.8150684931506849,0.14210526315789473,0.0,0.05857988457052593,0.0,0.0,0.4260100007328882,tvMovie,0.0,False,True,False,0.1140437169851399,['DE'],Crime,0.5555555555555555,0.0,0.0
Garage,"(7, 8]",0.883561643835618,0.14912280701754385,0.514677331531094,0.5297127878809117,0.5187618992609438,0.0,0.5457195862975703,movie,0.5465795043985201,False,True,False,0.5667245472720827,['IE'],Drama,0.7777777777777777,0.6000507171611159,0.0
Cantaré para tí,"(8, 9]",0.7328767123287676,0.09298245614035087,0.0,0.02431284880019438,0.16984851347703545,0.0,0.3565956196922838,tvSeries,0.0,True,True,False,0.1140437169851399,['VE'],"Drama,Romance",0.8888888888888888,0.0,0.0
Gestos & Fragmentos,"(5, 6]",0.7123287671232887,0.15789473684210525,0.0,0.14904600215081173,0.23841253015696137,0.0,0.4001771790229123,movie,0.0,False,True,False,0.30900273887892615,['PT'],History,0.5555555555555555,0.0,0.0
Relentless with Kate Snow,"(7, 8]",0.9657534246575352,0.09298245614035087,0.0,0.13878944309080518,0.2692035246643331,0.12473792114200281,0.46401271344186623,tvSeries,0.0,True,True,False,0.0,['US'],Crime,0.7777777777777777,0.0,0.003624859745761678
She's a Sheik,"(5, 6]",0.3356164383561655,0.10526315789473685,0.1390854521985406,0.13018749151230072,0.30445027580920203,0.0,0.3501054266153756,movie,0.0,False,True,False,0.5264750861319193,['US'],"Adventure,Romance",0.5555555555555555,0.0,0.0
MyMy,"(8, 9]",0.9315068493150687,0.026315789473684213,0.22044522613053177,0.043171359438705426,0.08492425673851772,0.0,0.3800064969503628,short,0.0,False,True,False,0.0,['AU'],"Documentary,Sci-Fi,Short",0.8888888888888888,0.0,0.0
Papás por Encargo,"(5, 6]",0.9863013698630141,0.09298245614035087,0.0,0.33145737553522436,0.3670365311356271,0.12473792114200281,0.7536683875773106,tvSeries,0.0,True,True,False,0.6019287356635766,['MX'],"Comedy,Drama,Musical",0.5555555555555555,0.2937297822307907,0.008430687193571306
What's New with Mark?,"(8, 9]",0.6575342465753433,0.10526315789473685,0.0,0.17573965371157776,0.08492425673851772,0.0,0.43369626500790426,tvEpisode,0.0,False,True,False,0.0,['US'],"Crime,Drama,Mystery",0.8888888888888888,0.0926614295597353,0.0
Planet of the Couches,"(6, 7]",0.9452054794520546,0.005263157894736842,0.0,0.2649897372334423,0.08492425673851772,0.0,0.5965742108398069,tvShort,0.143558852691131,False,True,False,0.0,['US'],"Animation,Sci-Fi,Short",0.6666666666666666,0.0926614295597353,0.0
Les canailles,"(5, 6]",0.5616438356164384,0.15789473684210525,0.0,0.12711395611118895,0.1971880176585917,0.0,0.45458974708786615,movie,0.0,False,True,False,0.6180054777578523,"['FR', 'IT']",Thriller,0.5555555555555555,0.0926614295597353,0.0
Crime Story,"(8, 9]",0.7808219178082201,0.10526315789473685,0.0,0.2503129301700503,0.08492425673851772,0.0,0.7998978533384077,tvSeries,0.0,True,True,False,0.2577218083931565,['GB'],"Crime,Drama",0.8888888888888888,0.0926614295597353,0.0
Jaaydaad,"(4, 5]",0.7602739726027412,0.16140350877192983,0.0,0.12392441120803724,0.13460176233216656,0.0,0.5348994293454278,movie,0.0,False,True,False,0.0,['IN'],"Crime,Drama",0.4444444444444444,0.0,0.0
The Baxters,"(5, 6]",0.6917808219178081,0.052631578947368425,0.0,0.10587464271210631,0.13460176233216656,0.0,0.4220096051961145,tvSeries,0.0,True,True,False,0.2577218083931565,['US'],"Comedy,Talk-Show",0.5555555555555555,0.2151531766071757,0.0
Terminal Force,"(4, 5]",0.7602739726027412,0.1473684210526316,0.0,0.29112013799767456,0.23841253015696137,0.0,0.5169988401215794,movie,0.0,False,True,False,0.38991804378757255,['US'],"Action,Drama",0.4444444444444444,0.30781460616691103,0.0
Zigoto et la blanchisseuse,"(4, 5]",0.2328767123287676,0.01929824561403509,0.0,0.11356293232205891,0.0,0.0,0.16040322042929547,short,0.0,False,True,False,0.0,['FR'],"Comedy,Short",0.4444444444444444,0.0926614295597353,0.0
Venuseffekten,"(6, 7]",0.9794520547945211,0.18421052631578946,0.2781709043970812,0.37693977882920704,0.347124743739495,0.12473792114200281,0.6072189860251413,movie,0.574235410764524,False,True,False,0.5667245472720827,['DK'],"Comedy,Drama,Romance",0.6666666666666666,0.23952632067513063,0.010880899183804645
Rajikon dai kaisen,"(4, 5]",0.6917808219178081,0.01929824561403509,0.0,0.013027722371248884,0.13460176233216656,0.0,0.2941865266585706,tvEpisode,0.0,False,True,False,0.0,['JP'],"Adventure,Animation,Comedy",0.4444444444444444,0.0,0.0
What the Daisy Said,"(5, 6]",0.2191780821917817,0.028070175438596492,0.0,0.313500529433444,0.16984851347703545,0.0,0.3687697767960738,short,0.0,False,True,False,0.1140437169851399,['US'],"Romance,Short",0.5555555555555555,0.2937297822307907,0.0
Fin de semana bisiesto,"(6, 7]",0.9726027397260282,0.03508771929824561,0.0,0.08801629651537543,0.08492425673851772,0.0,0.2196032765210674,short,0.0,False,True,False,0.1140437169851399,['CL'],"Drama,Short",0.6666666666666666,0.0,0.0
The Owl and the Lemming: An Eskimo Legend,"(6, 7]",0.6369863013698644,0.010526315789473684,0.0,0.15142680491138336,0.23841253015696137,0.0,0.3208064408585909,short,0.0,False,True,False,0.1140437169851399,['CA'],"Animation,Family,Short",0.6666666666666666,0.0926614295597353,0.0
The Holiday Meals Episode,"(8, 9]",0.9726027397260282,0.07017543859649122,0.0,0.12060975464774229,0.25477277021555317,0.0,0.3904398846609384,tvEpisode,0.0,False,True,False,0.0,['US'],Comedy,0.8888888888888888,0.0,0.0
The Whistler,"(5, 6]",0.8767123287671232,0.1385964912280702,0.0,0.23163636343166263,0.21952601907068428,0.12473792114200281,0.5169988401215794,movie,0.0,False,True,False,0.0,['US'],"Crime,Horror",0.5555555555555555,0.23952632067513063,0.00352386073743661
Evil Judgment,"(5, 6]",0.7260273972602747,0.1631578947368421,0.0,0.30554901077217533,0.5239762948798863,0.0,0.4093054827071474,movie,0.0,False,True,False,0.4230464558640661,['CA'],"Crime,Mystery,Thriller",0.5555555555555555,0.3428880342825776,0.0
"ONA: Even as You Waver, the Nation Judges You #5","(7, 8]",0.9315068493150687,0.010526315789473684,0.0,0.07160760694177479,0.08492425673851772,0.0,0.10120316433752355,tvEpisode,0.0,False,True,False,0.0,['JP'],"Action,Animation,Comedy",0.7777777777777777,0.0,0.0
Glee,"(7, 8]",0.8561643835616444,0.007017543859649123,0.0,0.12711395611118895,0.0,0.0,0.2616063847668191,short,0.0,False,True,False,0.0,['US'],"Comedy,Short",0.7777777777777777,0.0,0.0
Tear Down the Walls,"(8, 9]",0.7602739726027412,0.0824561403508772,0.0,0.21345667498859974,0.08492425673851772,0.0,0.5491551637090283,tvEpisode,0.0,False,True,False,0.0,['US'],"Crime,Drama,Mystery",0.8888888888888888,0.14686489111539536,0.0
Mamoru no kisu ubae! An no Shirayuki-hime sakusen,"(6, 7]",0.787671232876713,0.042105263157894736,0.0,0.25929007840903606,0.3233367868954791,0.0,0.45458974708786615,tvEpisode,0.0,False,True,False,0.0,['JP'],"Action,Adventure,Animation",0.6666666666666666,0.14686489111539536,0.0
Kitty's Outlaw,"(7, 8]",0.5410958904109595,0.052631578947368425,0.0,0.29377521212999613,0.2692035246643331,0.0,0.44795199937150487,tvEpisode,0.0,False,True,False,0.0,['US'],Western,0.7777777777777777,0.2151531766071757,0.0
New Order Story,"(7, 8]",0.787671232876713,0.12456140350877193,0.0,0.2800915001084374,0.13460176233216656,0.0,0.44795199937150487,video,0.0,False,True,False,0.0,['GB'],"Documentary,Music",0.7777777777777777,0.35279494991915217,0.0
Zombie Cult Massacre,"(3, 4]",0.8219178082191796,0.11578947368421053,0.0,0.2655999413931357,0.08492425673851772,0.0,0.4093054827071474,movie,0.0,False,True,False,0.0,['US'],"Action,Horror,Thriller",0.33333333333333326,0.37875015014255387,0.0
"Alén, luz de luna","(6, 7]",0.8082191780821919,0.10526315789473685,0.1390854521985406,0.10175124400923133,0.08492425673851772,0.0,0.5105086470446709,tvSeries,0.0,True,True,False,0.1140437169851399,['AR'],Drama,0.6666666666666666,0.0926614295597353,0.0
Rabbit's Feat,"(7, 8]",0.5616438356164384,0.02280701754385965,0.0,0.36221242072714366,0.21952601907068428,0.0,0.23498647056679875,short,0.0,False,True,False,0.30900273887892615,['US'],"Animation,Comedy,Family",0.7777777777777777,0.30781460616691103,0.0
Eubie!,"(8, 9]",0.7054794520547958,0.17543859649122806,0.0,0.10175124400923133,0.08492425673851772,0.0,0.4260100007328882,tvMovie,0.0,False,True,False,0.1140437169851399,['US'],Musical,0.8888888888888888,0.14686489111539536,0.0
Don Carlo,"(7, 8]",0.7328767123287676,0.3684210526315789,0.0,0.10175124400923133,0.08492425673851772,0.0,0.3904398846609384,tvMovie,0.0,False,True,False,0.0,['GB'],"Drama,Music,Romance",0.7777777777777777,0.0926614295597353,0.0
Catherine,"(8, 9]",0.9246575342465757,0.10175438596491228,0.0,0.4305740168835245,0.2692035246643331,0.0,0.6442919532739462,tvEpisode,0.0,False,True,False,0.0,['US'],"Drama,Romance",0.8888888888888888,0.2779842886792059,0.0
Assignment: Munich,"(5, 6]",0.6438356164383574,0.17543859649122806,0.0,0.24658929226355572,0.25477277021555317,0.0,0.4178965077600265,tvMovie,0.0,False,True,False,0.2577218083931565,['US'],"Action,Drama,Thriller",0.5555555555555555,0.2151531766071757,0.0
Talking Heads,"(7, 8]",0.9520547945205493,0.07017543859649122,0.0,0.08801629651537543,0.0,0.0,0.28411320153075126,tvEpisode,0.0,False,True,False,0.0,['GB'],"Documentary,Music",0.7777777777777777,0.0,0.0
Die Tage der Commune,"(7, 8]",0.6027397260273979,0.18771929824561404,0.0,0.013027722371248884,0.08492425673851772,0.0,0.45779878402980745,tvMovie,0.0,False,True,False,0.0,['DDDE'],Drama,0.7777777777777777,0.0,0.0
Kagit,"(6, 7]",0.9041095890410968,0.18421052631578946,0.3904622288161806,0.43649108684175786,0.38937453254771975,0.0,0.4445164219600468,movie,0.33333333333333326,False,True,False,0.1140437169851399,['TR'],Drama,0.6666666666666666,0.1853228591194706,0.0
Evening Crackling Campfire,"(9, 10]",0.8904109589041109,0.10526315789473685,0.0,0.09741629849010305,0.13460176233216656,0.0,0.0,movie,0.0,False,True,False,0.0,['US'],Family,1.0,0.0926614295597353,0.0
Into the Breach: 'Saving Private Ryan',"(7, 8]",0.8219178082191796,0.043859649122807015,0.0,0.3455541440383634,0.08492425673851772,0.0,0.49659285533361774,video,0.0,False,True,False,0.1949590218937863,['US'],"Documentary,Short",0.7777777777777777,0.30781460616691103,0.0
Naughty Office 5,"(4, 5]",0.8767123287671232,0.12456140350877193,0.0,0.07160760694177479,0.0,0.0,0.20240632867504707,video,0.0,False,True,True,0.0,['US'],Adult,0.4444444444444444,0.0926614295597353,0.0
Ladies Love Brutes,"(5, 6]",0.35616438356164437,0.14035087719298245,0.0,0.26917144080856126,0.347124743739495,0.0,0.41366417364657915,movie,0.0,False,True,False,0.45268083028694284,['US'],"Comedy,Crime,Drama",0.5555555555555555,0.33218775023486596,0.0
Si da tian wang,"(4, 5]",0.7465753424657535,0.16140350877192983,0.0,0.21568082727064944,0.13460176233216656,0.0,0.4670232387239791,movie,0.0,False,True,False,0.2577218083931565,['HK'],"Action,Crime",0.4444444444444444,0.2779842886792059,0.0
Storia di una monaca di clausura,"(5, 6]",0.6506849315068504,0.17017543859649123,0.0,0.372424662581643,0.4864393872611323,0.0,0.4891037623286909,movie,0.0,False,True,False,0.6019287356635766,"['IT', 'FR', 'XWG']",Drama,0.5555555555555555,0.41915971755027537,0.0
Sherlock Holmes IV,"(2, 3]",0.21232876712328874,0.02280701754385965,0.0,0.07160760694177479,0.0,0.0,0.18291003719322776,short,0.0,False,True,False,0.0,['DK'],"Mystery,Short",0.22222222222222224,0.0,0.0
The Potstickers,"(8, 9]",0.9109589041095898,0.052631578947368425,0.0,0.05122629998801717,0.08492425673851772,0.0,0.3433132576225233,short,0.0,False,True,False,0.0,['US'],"Comedy,Drama,Romance",0.8888888888888888,0.0,0.0
High Tech Rednecks,"(7, 8]",0.9246575342465757,0.09298245614035087,0.0,0.03426703577033152,0.2692035246643331,0.0,0.5508431050902338,tvSeries,0.0,True,True,False,0.0,['CA'],Documentary,0.7777777777777777,0.0,0.0
Those People Next Door,"(5, 6]",0.5136986301369877,0.1368421052631579,0.0,0.2836029272092305,0.16984851347703545,0.0,0.37449620891613233,movie,0.0,False,True,False,0.0,['GB'],Comedy,0.5555555555555555,0.30781460616691103,0.0
Episode #3.109,"(6, 7]",0.6438356164383574,0.09649122807017545,0.0,0.10587464271210631,0.0,0.0,0.10120316433752355,tvEpisode,0.0,False,True,False,0.38991804378757255,['US'],"Adventure,Animation,Family",0.6666666666666666,0.0,0.0
Elef Nishikot K'tanot,"(5, 6]",0.7054794520547958,0.1929824561403509,0.0,0.08289273337072031,0.23841253015696137,0.0,0.3687697767960738,movie,0.143558852691131,False,True,False,0.38991804378757255,['IL'],Drama,0.5555555555555555,0.14686489111539536,0.0
Gabriel,"(6, 7]",0.8287671232876725,0.01929824561403509,0.1390854521985406,0.21568082727064944,0.0,0.0,0.3361896349043223,short,0.0,False,True,False,0.0,['BE'],Short,0.6666666666666666,0.14686489111539536,0.0
¿Qué hicimos mal?,"(5, 6]",0.9794520547945211,0.1385964912280702,0.1390854521985406,0.22303441185315812,0.08492425673851772,0.0,0.5311068705744426,movie,0.22753539816199508,False,True,False,0.30900273887892615,"['ES', 'MX']",Drama,0.5555555555555555,0.2779842886792059,0.0
